"protein_id" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"5277" "Q9UKE5-4" -0.018863774673011 -0.21859498862398 -1.40230796879035 0.161806036597679 0.449932090406672 -5.60547457043279
"8595" "O60307" -0.0182700164510012 0.048888290287056 -1.40133461958629 0.162096521257331 0.450589372467393 -5.60680851442059
"8566" "Q16626" 0.0227710665608605 -0.0286129136385469 1.37513025313416 0.170128748372249 0.46365038515039 -5.60743319789244
"1570" "F5H5P2" -0.0180084488577189 0.0155227260683684 -1.40080779929285 0.162253909452295 0.450750772412869 -5.60753012335015
"1977" "Q6PCB6" -0.0508311298416875 -0.358151081301693 -1.32322757264794 0.186965566307961 0.486079802759035 -5.60840626444962
"4523" "Q9Y3X0" 0.0163803130560008 0.185749433510974 1.39451655930945 0.164154966591553 0.453927957512068 -5.60859091107609
"2969" "P09471-2" 0.0155133542829827 0.13444763984422 1.39991128574248 0.162522010269629 0.451211075770627 -5.608757501496
"5155" "Q09470" 0.0341555437390999 0.148577477712972 1.39942983390239 0.16266612612671 0.451326795789853 -5.60941631628724
"1949" "E9PQT8" 0.0387820162248789 0.468410198774008 1.16981780504447 0.243807078029901 0.552422239677376 -5.60961695850338
"4018" "P52824" -0.0222982001883588 -0.0874571443635207 -1.39910382565991 0.162763767107996 0.451455560514846 -5.60986229626054
"4629" "Q16653-13" 0.067450953835406 0.857669117958698 1.39849007341894 0.162947709269389 0.451823541246651 -5.6107016322349
"2510" "Q9NR19" 0.0187168607810433 0.204129579578201 1.39727504087659 0.163312320259805 0.452549737776542 -5.61236217563258
"4824" "Q63HQ0" 0.0660758327440302 -0.0996269151315624 1.12176057621208 0.263617752688627 0.572172502108302 -5.61248645256585
"3085" "Q96CN9" -0.0254948899336761 -0.111290229234767 -1.37637620745434 0.169732879168273 0.463060721743289 -5.61278450619839
"211" "P13473" 0.0406534680182494 0.660358407078938 1.39679476952667 0.16345661197892 0.452807187915198 -5.61301815302901
"6890" "A0A087X2E3" 0.0285536668910586 -0.171056807065536 1.3354520568551 0.182884672017331 0.479649755808692 -5.61350470170818
"2338" "Q86W56" 0.02602592598211 -0.0176864416351121 1.36062114045795 0.174713669497493 0.470387062515095 -5.61371378143487
"6732" "Q96PR1" 0.0196516379883177 -0.108660713020337 1.39621332219134 0.163631429989637 0.453149013535098 -5.61381202338942
"4147" "Q96PP9" 0.048950348497836 -0.366092768048267 1.17007076708342 0.243604160436981 0.552422239677376 -5.61383567678723
"5765" "Q92619" 0.040395153920148 0.263787710045352 1.23582417376849 0.217961749298207 0.523509364634492 -5.61511166861862
"3779" "Q6NW40" -0.0352082113167889 -0.237993808735411 -1.33982343031515 0.181406292208406 0.477570446355462 -5.61585105598682
"4303" "P25311" 0.0523869273608499 0.38423309577884 1.39467239284172 0.164095410768356 0.453927957512068 -5.61591432933463
"3036" "Q12972" -0.0278802586386365 0.00688584255660613 -1.38209908451523 0.167947235961628 0.459897776039112 -5.61696931432241
"7782" "O14514" -0.015812871322871 0.0747172642892611 -1.39333231132121 0.164499724430679 0.454411150997852 -5.61774075272706
"4381" "Q9Y2H6" -0.0148179834854207 0.0891061540590308 -1.39258781326542 0.164724671142315 0.454889941117543 -5.61875469450686
"250" "Q8IV38" -0.0199475839177655 -0.110779559030085 -1.39213555948593 0.164861431151679 0.455124978480137 -5.61937036363721
"1481" "P11498" -0.0163415723841777 -0.227426772793168 -1.39182774662271 0.164954561831633 0.455175315482521 -5.61978928726933
"7817" "Q969N2" -0.0146010607438567 0.185139460017982 -1.39155473817316 0.165037195517137 0.455175315482521 -5.62016076663422
"5317" "Q9Y3A5" 0.0206548921146637 0.218525676219775 1.39139261651182 0.165086281012499 0.455175315482521 -5.62038132960178
"8088" "O95347" 0.0638654585486724 0.386156600453124 1.16799868846575 0.244346615550661 0.552806771818337 -5.6205389825101
"5039" "P48051" 0.0262560640481645 -0.00660500715514469 1.37478398332369 0.170212096681969 0.46365038515039 -5.62217808063385
"6395" "Q08431" -0.0524592606433668 0.268164567448946 -1.36795978400161 0.172336188628489 0.46667256635948 -5.62341821897831
"8577" "H0YAC1" 0.0609723506436272 0.400837496967903 1.14855836770116 0.252404176252382 0.561896932203446 -5.62388433283126
"4440" "P13598" -0.0510067048994122 0.159740097047366 -1.29623023507698 0.19611767813 0.498258870719037 -5.62391813670076
"5036" "Q8TB61" -0.0324116003555674 -0.233240539215843 -1.22696560732975 0.221252196601575 0.527195528655803 -5.62404875252697
"8107" "Q03591" 0.0851100278068412 -0.0497045360299351 1.33997279125851 0.181357787123537 0.477570446355462 -5.62495438489478
"7302" "Q9Y4C4" 0.0310754766029494 -0.248583283153558 1.12501175107368 0.26223152959393 0.5712338641132 -5.62521700481923
"8734" "Q9H3Y8" 0.0581626475767222 0.911526558057032 1.28186620422392 0.201123266039501 0.503752138446868 -5.6253868575025
"8658" "Q9BRQ6" -0.0192130827515061 -0.0701193721248833 -1.38759478672482 0.166239309465913 0.45756093024798 -5.6255409328291
"2851" "P29466" 0.0402136441439918 0.0741929294145942 1.30213857274134 0.19405965262118 0.495810667051764 -5.62646779014969
"1964" "Q9NX01" -0.041499650178015 -0.791813285041231 -1.28079788602994 0.201477589027605 0.503752138446868 -5.62669836340295
"5172" "Q9NQY0" 0.0342268518001494 0.3414338632849 1.31974142521169 0.188061905384361 0.487842658300555 -5.62759210819195
"5652" "Q15678" 0.0486952386057474 0.924898390584038 1.18108593632312 0.239071493681976 0.547014358456601 -5.62792131610587
"2556" "Q15020" 0.0119239535265481 -0.137170441443196 1.38579336794143 0.166788346739881 0.458178820007204 -5.62798340943954
"3359" "A0A087WY19" 0.0297593717001603 0.462943399285766 1.34045826313121 0.181200196600536 0.477570446355462 -5.6280755465197
"339" "D6RIU2" 0.0290375591845797 0.0926341690971021 1.38571059101706 0.166813608400632 0.458178820007204 -5.62809556827772
"4234" "Q9NZV8" -0.0180510086821347 0.0836380833087646 -1.38549871563211 0.166878281179286 0.458178820007204 -5.62838261931163
"6962" "Q96GA7" -0.0287460514546411 -0.326360857473788 -1.38541597510359 0.166903542013518 0.458178820007204 -5.62849470529263
"1058" "A0A087WYG2" -0.0124057257425203 0.0215910657405713 -1.38513785505392 0.166988473737678 0.458188753375573 -5.62887141727906
"600" "Q15326" 0.0239194705934262 -0.114266918435294 1.32248160170764 0.187120224731633 0.486258749730213 -5.62893257286361
"2933" "Q9BZL1" 0.0201552558303552 -0.0376643116664691 1.38506360854231 0.1670111525014 0.458188753375573 -5.62897197111357
"4420" "P09913" 0.0512849257761619 0.322646322698659 1.32655779444025 0.185745124517512 0.483826791974082 -5.62927408661053
"4259" "Q9H165-2" -0.0311320912720514 0.254200326871991 -1.23550120089209 0.21800094777858 0.523509364634492 -5.62961383029173
"232" "H3BVF3" -0.0292374556612098 0.203391501243818 -1.32915887375785 0.1849067709591 0.48207055197976 -5.62971887474941
"1553" "Q9UHY7" 0.0150478652737869 -0.657925026437864 1.38395751632093 0.167349286306145 0.458960400945663 -5.63046934796223
"6010" "P08107" 0.0258918130886302 -0.189668898933693 1.38380292090784 0.1673965874534 0.458960400945663 -5.63067853802075
"1344" "P21281" 0.011311478157927 -0.217479000322385 1.38327655058924 0.167557715256615 0.459259280510511 -5.63139062046401
"4392" "P23142-4" 0.0597191834751551 0.334236272705234 1.27206349827564 0.204626135432847 0.506934356321127 -5.63165542400555
"6262" "P10515" -0.0160687783207595 -0.42815916463507 -1.38255187178347 0.167779738962528 0.459724832008022 -5.6323705401027
"474" "B4DPQ0" 0.0415476455829962 0.379549558400131 1.35972258808132 0.174933239682088 0.47040440802884 -5.63361192563281
"2635" "J3KN16" -0.0117836652255942 -0.0225693997711846 -1.38113783943885 0.168213602658695 0.460390027103052 -5.63428115171536
"5315" "P49748" -0.0249371888091633 -0.520911226466642 -1.3810796017303 0.168231489704021 0.460390027103052 -5.63435979991142
"8679" "P46952" 0.0334435280564506 0.0899518765116409 1.24796054611061 0.213411598603495 0.516643683212636 -5.63453039029732
"893" "A4D1U4" 0.0231092397594144 0.0255363348124881 1.36424766901684 0.173513429329368 0.468443731387988 -5.63545870543613
"3357" "A0A0A0MSK2" -0.0294753327183214 -0.00429534695889906 -1.36773252890678 0.172387681266394 0.46667256635948 -5.63627176661099
"1158" "J3KNI1" -0.0131683796711458 0.000943732648884493 -1.37947853047415 0.168723802467954 0.461537367617782 -5.63652071337308
"5644" "Q96AN5" -0.0176211189049616 0.175230823280319 -1.37908348579702 0.168845441505336 0.461537367617782 -5.63705351142024
"2042" "Q9P121-4" -0.0166086430531854 0.00914861845426723 -1.37907216484087 0.168848928338922 0.461537367617782 -5.63706877780904
"1638" "P30679" -0.0364476246258796 -0.0409000028730203 -1.21047888628412 0.227519275043713 0.535210852024879 -5.63711469961914
"127" "Q08623" 0.0285323377959709 0.174347751449401 1.37903542554351 0.168860244348585 0.461537367617782 -5.63711832015655
"1814" "Q8IUC4" -0.037714627148351 0.101743398118084 -1.24519921897767 0.214397576240391 0.517667303712613 -5.63788199535875
"2398" "Q05682-4" -0.0285146966248907 -0.312690428846783 -1.35084945373146 0.177776657222649 0.47442023978496 -5.63867458958371
"3609" "Q8N6M3" -0.0195610163074296 0.253809020819572 -1.34980404960768 0.17812921433299 0.474824088737151 -5.63870925395451
"3239" "Q6BCY4" 0.0420233812440952 0.431656188382318 1.37750896132009 0.169330913554296 0.462680313252855 -5.63917558003202
"2416" "H0Y7L6" 0.0398440706778462 0.35167628908917 1.13449481141098 0.258266740649982 0.567825977696517 -5.63930890961976
"155" "Q9H1E3" -0.0323370135891177 -0.738031017111091 -1.37690952509995 0.169516013510426 0.462983256170226 -5.63998284206187
"573" "P30050" -0.0128755314649331 -0.0557668310574446 -1.37680775352773 0.169547454694674 0.462983256170226 -5.64011986358783
"7044" "P55160" 0.0325856310379994 0.127762526734769 1.37645079620303 0.169657767382068 0.462999147157258 -5.64060037880038
"5544" "Q9Y6R0" -0.0176264440213211 0.13268205252712 -1.37583219567864 0.16984906528382 0.463234281424024 -5.64143281141811
"4427" "Q09328" 0.0311040495658519 0.309072243382182 1.27948353865977 0.201974670384303 0.504237422287168 -5.64196906064831
"6159" "Q8IUW5" 0.0357836494892527 0.357316580083256 1.34247244634013 0.180494112172566 0.476915777050871 -5.64264500234393
"3216" "P05204" -0.0395872145147012 -0.809079393025069 -1.37473308248478 0.170189359095153 0.46365038515039 -5.64291094400302
"71" "P05164" -0.0791730710098538 -0.391438360293923 -1.25317449041511 0.211416714016009 0.515211306390783 -5.64316992792036
"880" "P28827" 0.0212800794482957 0.00186718363089332 1.36198824106429 0.174191629948444 0.469472235465708 -5.64393353510247
"3950" "Q86XA9" 0.0375650334309874 0.290776626115793 1.26883772501398 0.205761622803738 0.509006168026447 -5.64425501928807
"7395" "Q6P1X6" 0.0193456052289805 -0.195955525596848 1.37314561359062 0.170681757405911 0.464225668810263 -5.64504377745276
"3676" "P19532" 0.0152746690629227 -0.0274942198498316 1.35757481088238 0.175606747924267 0.471067958769354 -5.6451478242485
"826" "O95292" -0.0123011114923761 0.000235485396485468 -1.37297214764047 0.170735627689829 0.464225668810263 -5.64527668895227
"3084" "Q5VZK9" 0.0135532926023063 0.17037970773908 1.37296007523224 0.170739377282576 0.464225668810263 -5.64529289740718
"4691" "Q9Y512" -0.0148942411809727 -0.172132736384635 -1.37242524334725 0.170905553957366 0.464534158381342 -5.64601082316379
"5270" "P85037" -0.0217229239738667 0.0698535019921722 -1.37223579385804 0.170964446658028 0.464550941705378 -5.64626506234374
"239" "P53365" -0.0110173143141231 0.200696814650159 -1.37176751018563 0.171110083913072 0.464803347546852 -5.64689334522544
"4090" "Q8WV24" -0.0261866612415136 -0.0401571068274935 -1.31721506818329 0.188868484250415 0.489214898064273 -5.64739787886345
"5562" "P25325-2" 0.0174504179632987 0.0797067813158563 1.37033832145764 0.171555141925536 0.4657251727196 -5.64880953714341
"7721" "Q4G0A6" -0.0423634521623235 0.222146292986235 -1.1024695212488 0.271876441636803 0.581498835850366 -5.64889338435258
"2668" "P54750-4" 0.0224198866955888 0.0639820817684927 1.36965578318186 0.171767995403656 0.466159401138595 -5.64972395749821
"8119" "Q9UDY2-6" 0.0761139768483097 0.218836224076761 1.29782023021879 0.195518932157799 0.497407989922688 -5.65005017645187
"5140" "P56556" -0.0240275532747756 -0.119681948027664 -1.36937100555398 0.171856863632597 0.466256983476123 -5.65010535095762
"1530" "Q96PU8" 0.039541134938276 -0.327150084964989 1.16610552364151 0.245036272385487 0.553004790308409 -5.65016834609783
"6613" "Q96KQ4" -0.0129801505249128 -0.0100346895403908 -1.36918730471345 0.171914207994271 0.466269006108191 -5.65035133397442
"1829" "A0A0A6YYH7" -0.0272191941871 -0.0907535822104451 -1.3688454535729 0.172020959112639 0.466414982061714 -5.65080899998908
"2860" "Q9UK59" 0.0279965996038218 0.16696737374927 1.30386161741626 0.193409551085477 0.495011607367187 -5.651444132008
"291" "G3V3H3" -0.0495055109111352 0.0324749669970858 -1.1313490740352 0.259407968108325 0.569198957910997 -5.65152003305071
"5688" "E7ETB3" 0.0154954446722724 -0.00974398122687929 1.36814785744648 0.172238954629828 0.46667256635948 -5.65174258263656
"1883" "Q99735" 0.0272770935855604 0.30793081775805 1.35407606539756 0.176722352391464 0.473192758819077 -5.65212485815102
"2740" "Q14103-3" -0.0237413057609297 -1.44443507933652 -1.36781287458065 0.172343708972593 0.46667256635948 -5.65219071818738
"191" "O94967" 0.0105196243295824 -0.0422384830180777 1.36768749168596 0.172382930463635 0.46667256635948 -5.65235842584455
"2755" "Q13813-3" 0.0258183572301719 -0.1665467510926 1.36752518344551 0.172433712672091 0.46667256635948 -5.65257550096024
"1400" "Q92902" 0.0374839898231607 0.105264431908983 1.12614561669815 0.261649071582141 0.570442282796964 -5.65301726618518
"7812" "Q9NZG7" 0.0527185688410661 1.14788730219981 1.36693236092793 0.172619287607547 0.467031367024165 -5.65336814041674
"4265" "A0A087WUD1" -0.0471939630044116 -0.217938570633254 -1.2111628856943 0.227223057401903 0.53514473753706 -5.65405912063513
"4200" "Q9UP95" 0.0301168600781925 0.417525478035062 1.33460599839624 0.183060829184206 0.479955973451719 -5.65429419359524
"1966" "Q9C037" 0.02472495372651 0.0529421237933478 1.31927149564854 0.188169270324496 0.48797751915817 -5.65448537651398
"8478" "Q5SGD2" -0.0125525488395877 -0.0616896361920023 -1.36598394749687 0.172916487418353 0.467691862225454 -5.65463552020254
"8598" "Q9UET6" 0.0322820684411069 -0.386236621019801 1.18387232853091 0.237900063860511 0.546928088374335 -5.65509173745308
"4290" "Q05682" -0.0317047638651178 0.139713709853631 -1.36484461078395 0.173274024004068 0.468227752077231 -5.65615688461185
"317" "Q8N573" 0.0126200285187654 -0.263136035480457 1.36453414852772 0.173371546714686 0.468347660836854 -5.6565712296105
"2602" "Q5VZI3" 0.0364585645954205 0.238239894763675 1.14794075502706 0.252502698058306 0.561896932203446 -5.65691041309311
"984" "O15118" 0.0258073156716155 0.18886700342781 1.36421069074778 0.173473195426517 0.468443731387988 -5.65700281945723
"319" "F8VSL3" -0.033393564170695 0.469668391018791 -1.23728248216861 0.217173413753828 0.522503432303498 -5.65709035123085
"4642" "Q12805" -0.0416312978871499 -0.212609337386499 -1.36381750927721 0.173596815511048 0.468525310347122 -5.65752730551946
"1748" "Q9H204" -0.0205674907468515 0.0323620360414732 -1.26659050646776 0.206552330352946 0.509896976547218 -5.65910267386486
"1995" "Q9NVT9" -0.0160078176993943 -0.088537960397296 -1.36200059153663 0.1741689312375 0.469472235465708 -5.65994905040364
"1577" "H0YJT2" 0.0400194143188923 -0.254045886885575 1.13542818997455 0.257751869025857 0.567118469377242 -5.66009296864066
"2139" "Q15785" 0.0234275281130154 0.145950068210052 1.36184171514867 0.174219025833547 0.469472235465708 -5.66016066290837
"3017" "Q9NQ11" 0.0181525098704759 0.0425969083194877 1.35201996601702 0.177362063206926 0.473845805607388 -5.66027114300875
"8388" "Q8NDZ4" 0.030999037741023 0.091823330390704 1.30246584960605 0.193844399842553 0.495610078828331 -5.662077694798
"8194" "Q96A49" -0.0151296162218352 0.298907763753788 -1.3596253893876 0.174918973281465 0.47040440802884 -5.66311011400529
"7381" "Q96RS6" 0.0154868760360619 -0.00322871949740862 1.35957901626209 0.174933641070189 0.47040440802884 -5.66317177592374
"6112" "Q8WWW0" -0.0371274059967726 -0.261258025291473 -1.14212850412954 0.254973150138087 0.564528492215282 -5.66362764326633
"5481" "Q99598" -0.0186105173969031 -0.53780253729045 -1.35910967772837 0.175082144446523 0.470660114967286 -5.66379573410052
"4192" "O94991" 0.0153638772906205 -0.0661958730157062 1.34956994162872 0.178139858983775 0.474824088737151 -5.66423460467294
"798" "Q96AX1" 0.00877513702566534 0.0269330942782542 1.35833511841021 0.175327429402334 0.471067958769354 -5.66482499993618
"5957" "Q8NBT3" -0.0225526222962846 -0.159984806603847 -1.35812695559986 0.175393393630298 0.471067958769354 -5.66510151627278
"6356" "Q08378" -0.012217804091634 -0.113688092340522 -1.35810206033648 0.175401283877635 0.471067958769354 -5.66513458348305
"4740" "B5MBW9" 0.0886803777085503 -3.10821265832575 1.21517685873276 0.225658995863296 0.533397819621074 -5.66560162911669
"478" "H0Y3G0" -0.0204134087265322 -0.145146839557744 -1.35743737979242 0.1756120445923 0.471067958769354 -5.66601722598153
"588" "Q99946" -0.0249610201466932 0.452066079397313 -1.35737273489669 0.175632552689159 0.471067958769354 -5.66610304644031
"5418" "Q9NRG7-2" -0.0367271151872061 0.239778997353135 -1.3572112790569 0.175683781154289 0.471067958769354 -5.66631737231602
"5434" "Q15019" 0.0144585464304355 -0.0687079796046799 1.35711297582348 0.175714977357565 0.471067958769354 -5.6664478534084
"1007" "Q8NBI6" -0.0282279267018674 0.025823203102326 -1.13845198694585 0.256456303602454 0.565705234095989 -5.66770536200166
"282" "O94964-2" 0.0263027590976364 0.0808854317504593 1.28092600017046 0.201375994628368 0.503752138446868 -5.66844889934171
"3680" "Q9UNK9" -0.0330410989109268 -0.0847442931628772 -1.32844624509048 0.185072895214491 0.482360944285741 -5.66904718654858
"6250" "Q9NXL6-2" -0.0352867899009321 0.0410027346242269 -1.33580473828056 0.18263362447286 0.47940646376373 -5.66975685274479
"5174" "Q9H1H9-3" 0.0503802180310489 0.128073970079045 1.17823301525688 0.240099292848649 0.548030063785224 -5.67022078506272
"6971" "Q00403" 0.0202411331435153 0.168232578823264 1.35401866797084 0.176699068762189 0.473192758819077 -5.67055025539904
"3520" "O00221" 0.0454735375073335 -0.283613880072646 1.0507226188975 0.294944781506902 0.603775096371522 -5.67069032231625
"3081" "Q9UKY1" 0.0353574313851115 -0.780627568275696 1.14404614977023 0.254093591595624 0.563314641647856 -5.67076356290954
"62" "Q5M9N0" -0.0477894611007592 -0.59286836501664 -1.07599839253024 0.283531430288469 0.593424291204581 -5.67109514251149
"5998" "Q7L099" 0.0117456914837081 -0.0305398254325612 1.35322421744838 0.176952394603241 0.473658782149559 -5.67160203686525
"2766" "Q96EM0" 0.0547507096169759 0.309879125236505 1.35286988399603 0.177065468275894 0.473658782149559 -5.67207094595998
"6264" "Q9Y5X0" -0.0312590670500722 -0.260531748520295 -1.30668981195053 0.192403329571324 0.49336611429191 -5.67217381524879
"5586" "H0Y7A7" 0.0201554923432408 0.531148568422577 1.35278231762431 0.177093420487845 0.473658782149559 -5.67218680869182
"4042" "Q9NXN4" -0.0143972347632786 -0.107515964767767 -1.35272598756685 0.177111403447889 0.473658782149559 -5.67226133743148
"2889" "M0QYM7" 0.0350282254241499 -0.141134057604699 1.3456949235938 0.179391862773641 0.475630676414732 -5.6731468686506
"7276" "Q6P161" -0.0241159370928708 -0.226696997023623 -1.35193026992657 0.177365576540879 0.473845805607388 -5.67331380175064
"4157" "P53677" -0.0144058144650036 -0.135574680495 -1.35183374787716 0.177396426770174 0.473845805607388 -5.67344142603478
"3919" "Q96GV9" 0.0382277263197987 0.0611522333844977 1.18779515052385 0.236297711071965 0.544952618042702 -5.67425209994413
"5678" "Q14542" -0.0383681037229596 -0.173467129978578 -1.18777551748122 0.236298678341031 0.544952618042702 -5.67427918024609
"2379" "Q5JV73" 0.0408606296916003 -0.113824661935529 1.316704424895 0.188971492793256 0.489225092742955 -5.67486563821342
"1775" "Q9H6E4" -0.0237376143981057 -0.159419424983052 -1.25258804805416 0.211546877897 0.515296945782883 -5.67510158256087
"6106" "E7EQB2" 0.0645250031508689 0.240312896601812 1.35041253920252 0.177851136238985 0.47442023978496 -5.67531954733773
"3877" "X6R886" -0.0290717551810918 0.179603149099828 -1.27197803933914 0.204514666433974 0.506800686337508 -5.67600891075838
"7477" "Q99575" 0.0247489792427844 -0.207139706551369 1.31265161133178 0.19033242558481 0.491130112519281 -5.67629479720093
"668" "Q8TC26" -0.0179833160005046 0.140714579454618 -1.34908467458226 0.178276767972718 0.474901716860819 -5.67707255058619
"1884" "A8MPS7" 0.0336589288411492 0.0761328659743693 1.08511562567095 0.279456850490622 0.589415868268021 -5.677593159416
"1755" "P29375" -0.0303369753871109 0.955515834686406 -1.18217293778648 0.238469912959742 0.547014358456601 -5.67767480370871
"8529" "Q9BU89" 0.0244437786054212 -0.176673148480527 1.33959344226205 0.181366315697246 0.477570446355462 -5.67800400764404
"1145" "Q8TDC3" -0.0091680630353781 0.0172854981983537 -1.34798220535711 0.178630730122324 0.475402679251058 -5.67852669922644
"6201" "P06213" 0.0133181909540044 0.160641892455032 1.34796767965308 0.178635397293195 0.475402679251058 -5.67854585067892
"816" "P13637-3" -0.0136693900048381 0.0441102127103219 -1.3478269293111 0.17868062570126 0.475402679251058 -5.67873141277183
"609" "A0A087X1U6" 0.0708555361776848 -2.16690515917833 1.26278366655113 0.20784521518068 0.5113154763183 -5.67887817013047
"8006" "Q5VWX1" -0.022603303040122 0.003104316394578 -1.34713706948292 0.178902427547294 0.475630676414732 -5.67964063153131
"4033" "O43678" -0.0216511957544066 0.0397390509009641 -1.3467548685444 0.179025400291401 0.475630676414732 -5.68014416518036
"4330" "Q9HCJ1" -0.0180051599391413 -0.0404948268716873 -1.34672820873595 0.179033980412311 0.475630676414732 -5.68017928308717
"5760" "Q9UQB3" -0.0138202745884355 0.0241412493476637 -1.34654049123953 0.179094403604664 0.475630676414732 -5.68042653643814
"6232" "Q9H9B4" -0.0125506750384608 -0.0372561500793107 -1.34618006128199 0.179210462827139 0.475630676414732 -5.68090118366074
"2479" "Q9H857" -0.0346749653807134 -0.105336417023616 -1.25462837105978 0.21078708625719 0.514245792939744 -5.6813580239672
"932" "P48431" 0.0317217390070834 0.312626156694784 1.18058427996685 0.239151853844539 0.547014358456601 -5.68157902377596
"8525" "Q969Z3" -0.0232009207579928 -0.431879040723159 -1.34559441563961 0.179399161798409 0.475630676414732 -5.6816721477352
"2121" "Q9H0V9" -0.0202931796734557 0.0680827581133526 -1.33916463485551 0.181505685898628 0.477583787440641 -5.68171817897777
"1920" "P49903" 0.0193978408475352 -0.368490984687517 1.34554831280424 0.179414022742007 0.475630676414732 -5.68173282501564
"1642" "P10109" 0.0168583769720059 0.29007513735486 1.3453784655427 0.179468779816096 0.475632748192313 -5.6819563481994
"5134" "F8W717" -0.0151935829948252 -0.0411773984387656 -1.34511537990778 0.179553620659066 0.475714523526064 -5.68230252032561
"6941" "Q9H1P3" -0.010853575425124 -0.133764858820782 -1.3448210337026 0.179648578030506 0.47582304466631 -5.68268974627934
"1851" "Q9HBH5" -0.0120456919811089 0.420733019853241 -1.34448260791036 0.179757802013686 0.475826299592852 -5.68313485744015
"8812" "Q9UBN1" -0.0428272154747319 -0.0419192039763546 -1.09267737510249 0.27601515642978 0.585942076236863 -5.68365471667598
"970" "O60486" -0.0242853723882499 -0.478029904820358 -1.34343118519028 0.180097455916988 0.476439141861452 -5.68451702434056
"4918" "Q16515" -0.0238663678768662 0.1500251709494 -1.32782827822815 0.185245489759605 0.482668023584164 -5.6846541856254
"1321" "P36542-2" -0.0182225346952882 -0.17012863294791 -1.34309982142937 0.180204599624165 0.476579511370992 -5.68495240311712
"7245" "Q9C0H6" 0.0390363267938245 0.319518979377506 1.20547052306444 0.22930137824883 0.537268067452153 -5.68512706374266
"8439" "Q9Y6Y8" -0.0155658612114072 -0.00502531385726537 -1.34257197391821 0.180375372968886 0.476888024783027 -5.68564572261268
"4362" "Q12797" 0.0179947773438943 -0.0572812185659709 1.34239140355009 0.180433820222163 0.476899467245862 -5.68588283714519
"1989" "Q9NQ48" -0.016233351210132 -0.0277116696765963 -1.34182485555357 0.180617292964366 0.476955224933171 -5.68662659048997
"5173" "Q9UPQ3-2" 0.0196251461625077 0.33520470568246 1.33165619124968 0.183959024933475 0.481165606326441 -5.68698282350173
"5967" "P04080" 0.0172717913595368 0.254601298903859 1.34155178012591 0.18070577630344 0.477045925939459 -5.68698496783598
"3987" "Q4LE39" -0.0487517694821078 0.120128640152805 -1.07516236567674 0.283785256190102 0.593424291204581 -5.68758578011388
"1868" "A0A087WTF3" -0.0359232789364967 0.43393934886756 -1.08240833867653 0.280607363411603 0.590727988997194 -5.68876426790029
"2377" "Q15906" 0.0316107832922121 -0.0428913457664042 1.14617649773294 0.253073850851025 0.562443070289845 -5.68921244372509
"4056" "Q8N9V3" 0.0433890697423635 0.541635848807273 1.33332085827668 0.183412987115739 0.480450428794259 -5.68935347614198
"5944" "P24386" 0.0124758808674726 0.35904069542061 1.3396492124008 0.181323154185467 0.477570446355462 -5.68947984896053
"3784" "Q96QC0" 0.0202035903560557 -0.211774465695591 1.33941210321107 0.181400205551571 0.477570446355462 -5.68979053046585
"6394" "P60903" -0.0460580703065466 -0.416677264730021 -1.33926992363195 0.181446420154118 0.477570446355462 -5.68997680069866
"8413" "Q6ZV70" 0.0239071657496469 -0.0401344900889267 1.29188842035273 0.197447446470742 0.498969572211121 -5.69094729748325
"6921" "P49798" -0.0497010578311044 -0.15028304748819 -1.09532331101851 0.274909653031593 0.584581047904054 -5.69095453347943
"1184" "H7C270" 0.0304218722319279 0.0428427024232173 1.13805019935009 0.256550581757788 0.565705234095989 -5.6913031159054
"848" "O14531" 0.0197836739010775 0.0956502478847344 1.33800306381115 0.181858592878763 0.478369528491838 -5.69163565758046
"7001" "P12532" 0.0178008351825805 0.00389766261658323 1.33772559440278 0.181948960621144 0.47846441092018 -5.69199877556683
"5721" "Q5Y7A7" -0.11593114318939 -0.162613074448109 -1.14029075923385 0.255580948640264 0.565013885121782 -5.69200078224967
"6838" "Q9P0Z9" -0.0325520875112029 -0.916671963902954 -1.30901390089023 0.191549650058559 0.492540273217397 -5.6924047942745
"6706" "Q6I9Y2" 0.0231316463463316 0.184512759796722 1.10722472632881 0.269660947987468 0.579008838612468 -5.69247908376645
"2176" "F8VXU5" 0.0131639769010533 0.178292617698698 1.33731323659758 0.182083321372939 0.478648160384058 -5.69253828144408
"2457" "Q9P2B4" -0.017611688301061 0.0518527746331575 -1.33717778681592 0.182127471830203 0.478648160384058 -5.69271546048469
"2717" "Q8IZR5-2" 0.026536626334005 0.308824099675504 1.33039384636698 0.184373900339551 0.481678864450674 -5.69316541510623
"648" "V5IRT4" -0.0165614847012481 -0.313070134582791 -1.33637506352632 0.182389286798025 0.479050490391714 -5.69376512200877
"3279" "P51948" 0.026613872481291 0.0406669646106708 1.0966694645005 0.274198920704764 0.584318215417423 -5.69409579992391
"2077" "O95831" -0.0122665372271994 -0.424783714584825 -1.33575341634901 0.182592234855532 0.47940646376373 -5.69457757566606
"4773" "O00468-6" -0.031633748761854 -0.0374513625011048 -1.10491299324844 0.270762005791838 0.580383068605613 -5.6949963210562
"3601" "P0DJ93" -0.0306043599841552 -0.226112058367775 -1.33540644102491 0.182705584403685 0.479452534176675 -5.69503088803624
